y_real,prob_fraude,pred_threshold_0.5
0,4.688686718211468e-15,0
0,1.8855204583580928e-15,0
0,2.469655171272027e-14,0
0,4.477677609153391e-22,0
1,0.8948423695926239,1
0,2.1196434213705634e-15,0
0,4.776812089289768e-10,0
0,1.1146587967986939e-11,0
0,2.9880152764746556e-15,0
0,8.006618303814769e-21,0
0,1.792571687168474e-24,0
0,2.3986708590405886e-21,0
0,2.6187515197868484e-07,0
0,3.775577663694708e-09,0
0,3.0113845395492696e-16,0
0,9.618150701242152e-15,0
0,8.393247068241323e-18,0
0,2.1076117779904736e-14,0
0,3.20129983460093e-14,0
0,2.4636524427648394e-19,0
0,5.257679981362452e-16,0
0,1.8875891144969156e-17,0
0,3.973383382493796e-09,0
0,1.8141947859766913e-17,0
0,1.0588275028967277e-16,0
0,6.061057154189563e-13,0
0,2.923842439365041e-18,0
0,4.2438327799847005e-22,0
0,1.4170533234729479e-11,0
0,2.261806020454329e-15,0
0,4.364339137475773e-12,0
0,1.1151981853883768e-10,0
0,2.059327635296232e-11,0
0,3.0006826857538626e-18,0
0,2.6775078703000127e-22,0
0,7.256240681634794e-20,0
0,5.804254264611943e-16,0
0,2.9325619920955964e-13,0
0,3.2633086791268113e-19,0
0,1.686007847345393e-15,0
0,2.6532178013135393e-21,0
0,5.8079044364687e-19,0
0,3.130262236879783e-20,0
0,1.8554102569348818e-16,0
0,1.425698048888134e-18,0
0,3.1419973838105286e-23,0
0,4.63218658666903e-05,0
0,5.675875580471732e-23,0
0,1.315484676055881e-10,0
0,6.897501074862814e-13,0
0,1.263516043384597e-18,0
0,5.200792658101605e-17,0
0,1.0013977802864905e-15,0
0,1.072600007062508e-14,0
0,1.0575824836040009e-21,0
0,8.775074380516764e-15,0
1,0.9274824664877618,1
0,1.0504520257643255e-16,0
0,1.1024927269782212e-15,0
0,7.732283099731629e-24,0
0,3.940142207720246e-21,0
0,7.619277165923693e-21,0
0,5.661013877937918e-13,0
0,5.085328285581725e-20,0
0,5.839183054710118e-22,0
0,1.3153481425416471e-18,0
0,1.746563196761894e-20,0
0,3.329310513987016e-20,0
0,6.156962245260572e-16,0
0,3.8990226141464674e-12,0
0,2.528616186773362e-26,0
0,4.2524060215829716e-21,0
0,3.726500296606346e-18,0
0,1.2441160724431805e-22,0
0,1.1874655073296985e-09,0
0,2.4636016682237344e-23,0
0,1.1676301377093725e-18,0
0,2.086358663111557e-19,0
0,4.7784490197512405e-14,0
0,3.8702547964211034e-18,0
0,8.812324029524855e-11,0
0,3.1606399054948276e-17,0
0,6.124610892712756e-13,0
0,8.839453689335878e-12,0
0,2.31434141772003e-22,0
0,1.690984051396939e-14,0
0,4.964930641038536e-19,0
0,2.019486267984779e-21,0
0,1.6425295904738752e-21,0
0,1.5401486228414764e-05,0
0,1.1458833245823393e-17,0
0,6.014185073581523e-08,0
0,5.124541328667224e-10,0
0,1.8651533133171523e-17,0
0,1.52435116044218e-14,0
0,3.3917581125996586e-16,0
0,2.3031863432260613e-22,0
0,8.246308293471475e-23,0
0,1.0341686348855023e-17,0
0,7.293870345169697e-14,0
0,1.8774868746178886e-15,0
0,1.2000550702893009e-09,0
0,6.830894820318077e-15,0
0,3.073984994891679e-08,0
0,1.6812410027054955e-11,0
0,1.8053905484840156e-24,0
0,2.2640221546680754e-15,0
0,5.478617133739253e-15,0
0,7.743303086376175e-19,0
0,4.30002682378794e-23,0
0,5.929479320710563e-18,0
0,9.210178304028576e-17,0
0,1.2525156614703958e-18,0
0,1.2459912333105663e-19,0
0,4.932630119483222e-27,0
0,5.875626812563265e-14,0
0,7.127296937317529e-21,0
0,7.226288813455052e-17,0
0,3.1173348450812326e-20,0
0,8.69290140686924e-23,0
0,1.3123189314295028e-20,0
0,5.860338621473804e-17,0
0,1.4119293708958486e-19,0
0,7.533626356438807e-27,0
0,1.6346263623213213e-13,0
0,1.6522971490690083e-11,0
0,1.8089045128274043e-15,0
0,9.207891379841052e-17,0
0,0.0012510726300522937,0
0,2.537115870833169e-22,0
0,2.565975556725139e-08,0
0,7.412358754440339e-20,0
0,4.408886649320581e-15,0
0,2.0706418522830876e-20,0
0,9.64581152912482e-15,0
0,4.057269702743468e-10,0
0,1.0730271161006846e-17,0
0,8.215775554629682e-21,0
0,1.3845758820614184e-20,0
0,1.3629716871201989e-05,0
0,8.724072354646119e-10,0
0,8.678360131009001e-17,0
0,1.4864472545984498e-20,0
0,1.7076295624161855e-20,0
0,8.486386642646999e-17,0
0,1.3281871038471847e-18,0
0,2.6054005645181833e-14,0
0,2.0222017420383097e-12,0
0,1.6304892461972627e-12,0
0,2.430880312905194e-21,0
0,7.851859807108293e-23,0
0,4.3926279771950734e-14,0
0,3.9679804120419685e-18,0
0,4.001648264007727e-20,0
0,9.26810755172712e-22,0
0,3.499168919666029e-21,0
0,2.0902366241812654e-16,0
0,1.1121645499705898e-06,0
0,1.3786296323225488e-11,0
0,1.11246619812557e-10,0
0,2.789105666369028e-18,0
0,1.110545456626323e-20,0
0,5.1457129700914844e-18,0
0,7.033880019430508e-19,0
0,4.336712827608557e-21,0
0,4.318519262316814e-24,0
0,3.0538670196134636e-18,0
0,9.938977068088886e-15,0
0,5.2314351270898644e-17,0
0,9.519296455266298e-19,0
0,3.106175609934929e-05,0
0,1.0929623302554827e-19,0
0,3.8271256246094624e-21,0
0,3.374442726540684e-18,0
0,1.280109504499263e-19,0
0,1.0185351461326843e-12,0
0,1.971178785405241e-12,0
0,2.3952699245654225e-14,0
0,1.8245018277501715e-15,0
0,3.807932361036121e-14,0
0,9.13386083704587e-21,0
0,1.8858535965159454e-21,0
0,2.3423063416616815e-17,0
0,2.7959600511546635e-17,0
0,1.507618392071279e-17,0
0,4.323833386784286e-17,0
0,1.4640047079685995e-09,0
0,6.704813998456837e-13,0
0,5.266613830844324e-07,0
0,3.540555310879605e-18,0
0,2.359165059361754e-24,0
0,7.452371388170377e-10,0
0,4.849186791197671e-14,0
0,2.218230948390992e-13,0
0,4.95699814011863e-09,0
0,9.344492585363402e-12,0
0,8.805179083443264e-13,0
0,1.0377666720547285e-20,0
0,5.718537152926086e-14,0
0,1.1104406041630892e-18,0
0,2.629554408421736e-25,0
0,1.2141812018986107e-16,0
0,1.0890653290190047e-16,0
0,1.2353901292673022e-07,0
0,2.5003131811946936e-24,0
0,1.7880365963138133e-19,0
0,1.6636205757318228e-17,0
0,1.9327173322365746e-12,0
0,4.048804128388123e-14,0
0,4.89629996729464e-19,0
0,2.1940801600708854e-16,0
0,6.2003742370086854e-18,0
0,5.4066467513677305e-17,0
0,8.387302458814858e-12,0
0,1.4218120004581962e-19,0
0,1.0036713516230795e-23,0
0,3.143616941408316e-15,0
0,1.8349360999602655e-19,0
0,4.2092169335824994e-11,0
0,6.23338314551971e-19,0
0,4.172828906404528e-15,0
0,8.511106158843746e-13,0
0,1.076050663250401e-16,0
0,3.408508086576968e-20,0
0,1.4880600405454836e-19,0
0,1.192965529089162e-22,0
0,3.6376105555195992e-25,0
0,6.206014759307842e-11,0
0,9.003423983493754e-18,0
0,1.1479419661402834e-13,0
0,6.139779072654414e-21,0
0,1.5662278590522735e-12,0
0,8.874012158420239e-19,0
0,1.0813254863643084e-18,0
0,2.489733284566327e-20,0
0,2.4075796317764017e-19,0
0,2.948629614679594e-22,0
0,2.0306223797662821e-16,0
0,6.998497954625999e-17,0
0,6.076996837489287e-18,0
0,2.3611081554317065e-20,0
0,2.1775676256373183e-13,0
0,2.7355480208011765e-14,0
0,9.170897539485549e-15,0
0,8.151778791090631e-16,0
0,3.100210607218471e-15,0
0,4.2246918114107453e-23,0
0,3.891226776745958e-18,0
0,6.145986905208625e-26,0
0,0.025310123109774152,0
0,2.843734347452642e-16,0
0,1.9842704845878457e-21,0
0,2.5593607001804455e-10,0
0,3.0281713514857167e-13,0
0,4.236980816507231e-11,0
0,3.092619362303245e-12,0
0,3.646321757093862e-15,0
0,9.856434639327735e-21,0
0,5.820650735845997e-09,0
0,2.1177981004385888e-06,0
0,3.2935536221985965e-20,0
0,3.4319262643776626e-22,0
0,1.009703380554016e-17,0
1,0.27270950562971624,0
0,2.3228127512009574e-22,0
0,2.48661197297742e-18,0
0,9.280465690823266e-13,0
0,2.48942701037419e-24,0
0,6.1435851123257516e-18,0
0,2.9580642584309383e-12,0
0,6.683552272382532e-09,0
1,0.45043950765397534,0
0,3.47770503626174e-10,0
0,5.669247660474197e-20,0
0,1.158646111825768e-17,0
0,1.1060232551788934e-22,0
0,1.564871654827927e-17,0
0,1.0052689956289268e-19,0
0,4.298136867266483e-16,0
0,3.60726261726234e-23,0
0,2.9326660947936156e-23,0
0,1.5881358818759033e-25,0
0,2.1796743812792746e-15,0
0,1.4006478938947525e-18,0
0,1.8236582720757988e-23,0
0,1.8920043087676756e-17,0
0,4.253412943345993e-15,0
0,7.731237112931093e-21,0
0,8.553589736932361e-18,0
0,5.433989977354278e-20,0
0,8.885414521761357e-23,0
0,1.2174198219800516e-24,0
0,8.3391256236052175e-22,0
0,1.4312431627482691e-22,0
0,1.8450086331115286e-22,0
0,8.87056710768807e-18,0
0,4.577885935078883e-16,0
0,9.317756127012522e-20,0
0,5.697878274827546e-21,0
0,5.903073285412276e-20,0
0,2.889365084637828e-14,0
0,2.70176579238716e-22,0
0,1.0800176124981242e-22,0
0,1.2650769871093437e-19,0
0,1.9764130124688125e-14,0
0,3.3850338285794786e-16,0
0,2.24030159692474e-16,0
0,1.4438234369535617e-18,0
0,2.456530822332831e-09,0
0,1.44936681355774e-08,0
0,3.490991580708165e-16,0
0,4.109890648907509e-19,0
0,1.2143116658055976e-20,0
0,9.027509542574506e-14,0
0,5.905440947677718e-20,0
0,5.209823708727201e-15,0
0,1.8951035371846596e-14,0
0,3.401847304173644e-20,0
0,4.157042812074155e-16,0
0,0.00011722488245154466,0
0,2.509585640533376e-22,0
0,3.47677901041491e-20,0
0,2.8820239978259177e-24,0
0,1.2243623725019917e-12,0
0,1.8581028830024924e-09,0
0,6.128180947993717e-12,0
0,9.043174343885906e-21,0
0,1.063923600228818e-16,0
0,3.2156980511173705e-23,0
0,3.326493647818972e-17,0
0,0.1748096446973909,0
0,4.002050368805914e-13,0
0,3.1313776896983926e-18,0
0,8.83937242794533e-12,0
0,9.031552206246689e-20,0
0,4.56652014380855e-21,0
0,1.4897277316079666e-22,0
0,0.00010632150396040035,0
0,2.1614260767585138e-15,0
0,1.600824119512347e-16,0
0,1.1144389429817553e-21,0
0,3.3514721013439633e-20,0
0,3.222453519178231e-18,0
0,1.9217434349539093e-18,0
0,1.26789201728424e-16,0
0,2.3643140918127262e-05,0
1,0.4995132089442397,0
0,3.1404326338237004e-22,0
0,8.98278098152322e-18,0
0,1.5756479119427306e-18,0
0,7.285678787552506e-19,0
0,2.830235289736529e-15,0
0,1.1605691000511613e-16,0
0,5.299806314602473e-14,0
0,1.3886110174649913e-20,0
0,1.4795872217509132e-24,0
0,4.667622457780456e-13,0
0,7.23097363011395e-18,0
0,2.3248103551604636e-13,0
0,1.4424456587029635e-19,0
0,1.5241240639099888e-16,0
0,2.0009140486504434e-14,0
0,1.846466346467666e-20,0
0,1.0241272309943873e-18,0
0,9.291606028088338e-15,0
0,9.931068861536872e-08,0
0,1.8661022265897964e-20,0
0,1.294599918766513e-05,0
0,3.366635517099311e-23,0
0,1.499582580792949e-16,0
0,4.808769776642463e-27,0
0,8.325252082206319e-12,0
0,1.3597598986360764e-21,0
0,6.277358956103105e-13,0
0,1.3589892053097682e-22,0
0,1.5162498777296182e-10,0
0,2.872091270703005e-14,0
0,5.970631979878204e-19,0
0,6.035156605906154e-20,0
0,3.980643593657316e-11,0
0,3.269622937025896e-12,0
0,3.3932312652296704e-15,0
0,1.1185962991657164e-22,0
0,1.0910286032632787e-23,0
0,1.4657826129538335e-23,0
0,7.390970220787861e-16,0
0,5.211748580017151e-13,0
0,8.545151227476025e-12,0
0,5.685983591195892e-21,0
0,1.4355972371052627e-16,0
0,1.6180837610303473e-12,0
0,6.928844003557499e-11,0
0,8.601144978956925e-18,0
0,3.178673991664183e-17,0
0,1.0304137942946552e-14,0
0,1.0076203122484762e-15,0
0,5.918368615466033e-17,0
0,5.194586835144738e-16,0
0,1.1491353753344583e-14,0
0,2.3306862831857284e-13,0
0,1.1823714179851685e-20,0
0,9.820763453153368e-19,0
0,3.089346991743471e-16,0
0,1.8480290597605502e-10,0
0,1.1580695848973939e-09,0
0,2.3073211952802048e-05,0
0,4.909615852626054e-09,0
0,9.341002632533824e-16,0
0,2.7233969338393677e-10,0
0,3.5229014110906904e-20,0
0,3.172471787498336e-15,0
0,3.678233109159047e-21,0
0,3.348983082277355e-22,0
0,1.502757942496894e-26,0
0,1.4602149932363035e-11,0
0,2.0888092122080443e-14,0
0,5.049835981618481e-19,0
0,2.2475136559642884e-18,0
0,4.118787504335452e-10,0
0,1.6305636035687184e-16,0
0,1.0962007404096499e-14,0
0,5.74903814158139e-14,0
0,5.629160793813946e-19,0
0,4.2591074266604496e-20,0
0,3.5300934667964228e-15,0
0,2.474104594595971e-17,0
0,1.0293650991589956e-08,0
0,1.9105665289757772e-14,0
0,2.093121480301749e-15,0
0,2.0022166446824087e-18,0
0,1.4921465435863207e-17,0
0,3.5512197103376364e-19,0
0,2.2050068703194388e-21,0
0,5.609893088381723e-20,0
0,1.4664552531903084e-22,0
0,6.2314686283267414e-12,0
0,4.321812620114955e-15,0
0,5.6147143222614695e-14,0
0,1.938126403610508e-12,0
0,4.536881030981938e-12,0
0,3.7034664215757853e-11,0
0,4.899666315710859e-22,0
0,3.7855357900940944e-13,0
0,0.013483032728590688,0
0,7.272377630914554e-11,0
0,3.974973900031538e-15,0
0,2.123752227995426e-06,0
0,2.2708182028757874e-18,0
0,3.762180631775029e-13,0
0,1.5662180951507489e-18,0
0,6.6806541826706194e-15,0
0,4.792349968762851e-20,0
0,2.490221023248794e-16,0
0,2.273068691669152e-16,0
0,2.131678070963617e-12,0
0,1.7751021071747877e-24,0
0,2.493786773690529e-22,0
0,1.3376759402954464e-16,0
0,2.9705600714466647e-15,0
0,6.727930941876448e-18,0
0,3.8894630874081376e-17,0
0,1.7951378096117533e-23,0
0,1.0829909668567928e-12,0
0,3.729229037003902e-21,0
0,2.0091324262529707e-23,0
0,4.0633500933322506e-16,0
0,5.0718308035908703e-17,0
0,5.894114242780022e-16,0
0,2.401862596781195e-18,0
0,7.8629997126727095e-22,0
0,6.406547692680187e-19,0
0,4.919970364498574e-19,0
0,1.7053040909099896e-18,0
0,1.8996462505812703e-21,0
0,3.0607110411311557e-14,0
0,1.3217539152148494e-17,0
0,5.729283990449082e-16,0
0,4.584616919469942e-22,0
0,1.443361797789425e-16,0
0,1.9169466122088534e-18,0
0,8.951359500479036e-17,0
0,6.499982616283341e-15,0
0,1.754505898097388e-20,0
0,7.037755560463174e-22,0
0,1.3620633301802742e-20,0
0,9.057919138142318e-15,0
0,2.648281093787087e-20,0
0,4.3189080365085323e-10,0
0,6.426870945701716e-12,0
0,3.58884164371763e-14,0
0,6.498362082619912e-07,0
0,5.100527108132349e-15,0
0,2.1904181322294786e-12,0
0,9.548694112954506e-15,0
0,1.113515481329003e-19,0
0,1.2552973186749547e-12,0
0,2.5627087928710095e-12,0
0,3.404917255378686e-05,0
0,6.958366644866713e-18,0
0,1.011256916155025e-08,0
0,6.2644064764102045e-21,0
0,1.603406618911597e-20,0
0,6.209459506931988e-20,0
0,1.0663385563859972e-15,0
0,6.332927293649999e-22,0
0,3.0513670461311606e-13,0
0,3.4380843203413174e-21,0
0,3.5846631824089184e-19,0
0,6.918489356662459e-17,0
0,1.5681853005246592e-25,0
0,2.272221873300343e-18,0
0,1.4626802922646724e-21,0
0,1.5260334547522114e-26,0
0,1.413957438733332e-13,0
0,2.9144796874676003e-19,0
0,8.808167554394703e-20,0
0,5.030518543645308e-19,0
0,2.1357259576396674e-16,0
0,5.809238187447741e-16,0
0,7.045098576789797e-17,0
0,5.076056807374466e-22,0
0,1.36141780206768e-19,0
0,2.770227659432891e-21,0
0,1.2694351011422132e-19,0
0,1.7566878147328024e-21,0
0,3.820297038255447e-22,0
0,1.6466675376008557e-21,0
0,2.8240588753410515e-14,0
0,1.4044758171477785e-14,0
0,2.6302935590991676e-10,0
0,3.0266864464014343e-18,0
0,2.8429687479722653e-27,0
0,1.0081878093942293e-20,0
0,2.9362660462256806e-22,0
0,3.645408057423858e-20,0
0,5.512164263824276e-10,0
0,1.91540097107394e-14,0
0,1.5746042652526948e-19,0
0,1.5166930324661948e-20,0
0,3.066763899943795e-10,0
0,5.298754393581288e-12,0
0,1.3233696961145503e-17,0
0,9.37763468311657e-19,0
0,1.4462360542853355e-08,0
0,1.5825515291119534e-16,0
0,3.578247829172018e-16,0
0,2.342738563127714e-20,0
0,0.00042685513710106094,0
0,2.7561590187407122e-14,0
0,9.611264422690415e-24,0
0,1.3077737267151132e-19,0
0,3.072895166690033e-17,0
0,1.1633133472164044e-22,0
0,3.3609665817700777e-22,0
0,3.1905831806080884e-12,0
0,6.650161730199344e-18,0
0,7.949852100464852e-15,0
0,9.555077115603317e-17,0
0,2.353841210897608e-16,0
0,5.2028364276841235e-14,0
0,6.948427470742609e-17,0
0,2.0190232198589475e-14,0
0,4.033389545650968e-18,0
0,2.4434794007919712e-23,0
0,2.293823396205451e-15,0
0,1.5379634266468108e-17,0
0,1.4984456387757235e-18,0
0,1.7139194526108096e-22,0
0,5.502881415852635e-21,0
0,1.9091565432105394e-13,0
0,7.229123992994302e-19,0
0,1.4643269649365695e-19,0
0,2.408533383960742e-15,0
0,1.5534042429512292e-23,0
0,4.394769568720481e-19,0
0,7.964317986446512e-14,0
0,5.96152411319207e-24,0
0,2.0181737733212668e-07,0
0,1.057410177110611e-10,0
0,2.5952149536792227e-07,0
0,5.200432668923569e-15,0
0,4.1472174497423555e-16,0
0,1.8013188760291573e-19,0
0,1.458739911610918e-06,0
0,1.2487414259781718e-12,0
0,3.913163830756964e-15,0
0,6.2518114779113766e-21,0
0,8.592598305202642e-25,0
0,2.423237328590952e-15,0
0,6.785451013590126e-09,0
0,5.73501501721134e-16,0
0,2.820927087051247e-14,0
0,2.2074807336215046e-15,0
0,1.525734470395247e-15,0
0,5.032619924432174e-07,0
0,2.166783964459994e-19,0
0,6.313076408241537e-11,0
0,1.0201978181981117e-16,0
0,5.543365599584573e-18,0
0,4.5970291057077214e-14,0
0,2.567932933235834e-22,0
0,4.063955541354033e-21,0
0,3.3726299385995083e-12,0
0,1.0197692248757934e-16,0
0,2.7586495917543898e-11,0
1,0.9938359928580721,1
0,8.803989844872297e-16,0
0,1.0920896127935698e-12,0
0,1.0806170224582803e-19,0
0,5.6982010473999e-12,0
0,6.932738387456535e-13,0
0,2.371529782953291e-19,0
0,1.0025562163035454e-18,0
0,0.007824406513686327,0
0,1.847762294502352e-09,0
0,2.800026388624356e-17,0
0,3.108064430711677e-12,0
0,3.3347017670494693e-10,0
0,1.5177562867580853e-15,0
0,9.084720748283509e-11,0
0,4.975522103494215e-14,0
0,8.518501398365519e-20,0
0,1.3376285800009022e-14,0
0,1.1974723864194642e-15,0
0,2.1174326587196082e-12,0
0,1.3547475731083504e-15,0
0,2.959136669958723e-15,0
0,7.933146619163511e-10,0
0,1.1879393809591587e-12,0
0,1.2828297361187408e-18,0
0,7.746541286406517e-17,0
0,6.753193623755075e-18,0
0,6.143277530025765e-13,0
0,2.452278487173186e-15,0
0,1.0303192887275536e-17,0
0,2.0515368646245761e-22,0
0,3.9825902720625065e-17,0
0,1.5128157958890654e-10,0
0,1.2641144288386166e-25,0
0,3.65349686707377e-12,0
0,4.133329507276735e-20,0
0,3.1257665194918917e-16,0
0,5.226716868349182e-13,0
0,8.073841878127634e-16,0
0,1.6602933223861273e-22,0
0,3.0888225552560777e-22,0
0,3.704091977731394e-12,0
0,1.8384584483633034e-14,0
0,6.601979648996111e-14,0
0,8.913700047658322e-21,0
0,8.571527480060286e-18,0
0,4.5827973943431715e-07,0
0,1.064111822638983e-18,0
0,4.163185825832951e-15,0
0,3.6832898117898016e-17,0
0,6.764240231001361e-18,0
0,1.6880788336832297e-22,0
0,2.4476289573473788e-17,0
0,4.6178391916241505e-15,0
0,7.005650918487641e-17,0
0,7.480610852755328e-16,0
0,7.239594732205594e-17,0
0,3.7588094313748016e-22,0
0,1.37083488321411e-14,0
0,6.566573727155926e-17,0
0,8.142879112448459e-19,0
0,1.5396801421048258e-17,0
0,2.7724694246385995e-15,0
0,5.405821660518477e-22,0
0,6.926205319385965e-15,0
0,1.0602520113372674e-15,0
0,8.25384060701902e-18,0
0,4.76045155546483e-25,0
0,1.6398892986470488e-10,0
0,2.4977357936872795e-23,0
0,1.8595650895163482e-20,0
0,9.120583672079425e-22,0
0,3.1154000968569175e-12,0
0,1.5957148139097894e-07,0
0,8.209211056876812e-22,0
0,9.622475740564305e-13,0
0,1.1675125373758152e-16,0
0,1.6166920441512687e-19,0
0,2.290511771981849e-15,0
0,1.7009181143169492e-20,0
0,3.408308717085751e-11,0
0,2.2426842696065212e-14,0
0,4.780425292681536e-15,0
0,2.3653755071559587e-25,0
0,1.962751233253853e-11,0
0,6.0289764427439724e-18,0
0,1.4306847222157186e-12,0
0,2.4735676003803388e-16,0
0,3.946043294987148e-18,0
0,1.8692249783554565e-18,0
0,6.362982835391365e-13,0
0,6.136827634044896e-24,0
0,9.10521209786455e-16,0
0,2.4486577713796793e-13,0
0,1.8045976591830072e-13,0
0,4.073963996205922e-19,0
0,4.232520356580447e-18,0
0,4.421583149029214e-07,0
0,2.7666166761058727e-14,0
0,2.399773235696192e-13,0
0,4.712770604678947e-13,0
0,3.9504279394301315e-08,0
0,9.791475344662325e-11,0
0,6.59529562104472e-22,0
0,9.505899948895749e-13,0
0,2.7268778041819197e-11,0
0,4.096592229738715e-23,0
0,3.201296784150909e-18,0
0,1.354117321816283e-12,0
0,3.825381291099737e-18,0
0,3.843708096272433e-23,0
0,2.9000273889255056e-23,0
0,7.776524762666421e-15,0
0,1.4556469377714185e-20,0
0,1.263585444687062e-17,0
0,6.384680671777443e-21,0
0,4.6232100354820785e-21,0
0,1.2533405119437773e-16,0
0,1.0605979339172796e-20,0
0,4.345830048412451e-24,0
0,3.0245178204183657e-13,0
0,2.0372852575180506e-16,0
0,1.559850979957206e-11,0
0,1.435295109059686e-14,0
0,9.029784239258959e-13,0
0,5.313024617277087e-17,0
0,4.021577690568849e-24,0
0,1.5629082423211125e-16,0
0,1.45009951607127e-17,0
0,4.918735518881848e-15,0
0,1.7871099235900286e-17,0
0,4.35135594947646e-19,0
0,1.0241258441013074e-21,0
0,2.6848643337214686e-11,0
0,5.54549936662684e-13,0
0,2.779664949978005e-18,0
0,3.668023235897947e-20,0
0,1.2186762461468035e-16,0
0,6.467968370064215e-13,0
0,1.1744068136446368e-14,0
0,1.5380451687411214e-17,0
0,1.127944671374277e-15,0
0,5.187915547901949e-19,0
0,1.4775431516241968e-14,0
0,1.974682475471966e-12,0
0,8.049968771360871e-14,0
0,5.4773696449814756e-21,0
0,1.2401998429065242e-25,0
0,1.913705424291329e-08,0
0,1.1067113920670179e-12,0
0,9.814988104329674e-16,0
0,7.90179807936699e-21,0
0,3.5251757696641685e-21,0
0,2.749858405929462e-14,0
0,4.783317535804176e-24,0
0,2.1570543392127613e-14,0
0,6.279584521164247e-13,0
0,1.0100682041840218e-14,0
0,3.8376139431107293e-13,0
0,5.869473068498048e-11,0
0,5.2057523258557964e-08,0
0,5.359535835223066e-13,0
0,5.812644415644122e-12,0
0,1.022327557780263e-20,0
0,6.799340736971277e-15,0
0,2.1948034029702414e-21,0
0,4.0576041187096143e-14,0
0,1.188739859614825e-18,0
0,1.5188601843951262e-13,0
0,1.7816278985032504e-17,0
0,2.1084824712570313e-19,0
0,2.496437990740386e-14,0
0,3.7064319432767215e-16,0
0,5.437340056295673e-12,0
0,3.812263339382616e-21,0
0,1.0280486262991818e-15,0
0,2.059541613022293e-19,0
0,1.5733584478173387e-15,0
0,3.6333150823498865e-08,0
0,4.3127987290605266e-23,0
0,2.8478993646876977e-06,0
0,5.881829620450446e-14,0
0,6.8278510956880965e-18,0
0,1.415599453620438e-16,0
0,5.925240167494503e-19,0
0,1.4862050192708958e-15,0
0,1.3269983980159842e-11,0
0,4.269083857092702e-17,0
0,1.944620039440597e-13,0
0,1.1165724483917573e-19,0
0,2.471863853004008e-19,0
0,3.6836790863102705e-12,0
0,1.2992788647273205e-15,0
0,2.0204314992508867e-12,0
0,5.81866778803351e-18,0
0,1.8657771845931118e-22,0
0,3.7292446380351183e-19,0
0,3.721060620521711e-11,0
0,3.674833933659081e-17,0
0,2.680141545580943e-22,0
0,9.987867229184549e-17,0
0,1.2716788534387216e-15,0
0,9.35208917727396e-16,0
0,6.806196702142425e-15,0
0,2.0906559920261956e-14,0
0,9.796664314060976e-24,0
0,6.144650289853479e-15,0
0,5.328256619364959e-09,0
0,4.499999538447713e-11,0
0,2.6424667542220724e-26,0
0,4.989491404587566e-12,0
0,1.2954145439469556e-13,0
0,3.9717294122256805e-20,0
0,3.543122625301536e-24,0
0,4.457372504221687e-20,0
0,1.4593196642531697e-25,0
0,3.151648934158397e-18,0
0,1.075050115549675e-22,0
0,7.425389066128913e-26,0
0,9.942462580715871e-20,0
0,3.6029603801975753e-12,0
0,1.1637427370267274e-15,0
0,3.435546410968135e-05,0
0,1.8641684563522038e-15,0
0,2.5503014278117448e-18,0
0,1.7809073247381724e-13,0
0,1.5924185216792039e-24,0
0,4.851972145382497e-21,0
0,6.813540727071014e-13,0
0,1.7605872694447085e-18,0
0,3.4079638194761676e-19,0
0,2.2866818318395605e-11,0
0,4.222173189263544e-17,0
0,3.481998887058599e-08,0
0,9.681548979178559e-17,0
0,3.1591789404635707e-09,0
0,2.4790807731594802e-17,0
0,1.5303724797568904e-20,0
0,2.4100659701251068e-14,0
0,4.1949938237029017e-17,0
0,3.111892691950241e-14,0
0,0.0015576258858977276,0
0,1.4202207706805253e-11,0
0,1.541968649205878e-22,0
0,3.855372840190118e-14,0
0,2.2314355548791853e-18,0
0,4.482871191824361e-17,0
0,7.636499911316886e-16,0
0,3.5928351465538247e-16,0
0,6.020065929592888e-21,0
0,1.1165568829157992e-15,0
0,2.7236239864211594e-19,0
0,6.399804379279441e-26,0
0,5.1290351462904194e-21,0
0,3.520130775454556e-17,0
0,2.7220567262385876e-10,0
0,2.8448889219396236e-26,0
0,1.5294400432268305e-24,0
0,4.470231532168711e-18,0
0,3.688070085953455e-14,0
0,1.6694449399662173e-18,0
0,4.3925961432935586e-17,0
0,1.2960995725424037e-13,0
0,4.846260196736753e-16,0
0,3.556039950564954e-18,0
0,9.316021677275826e-16,0
0,1.4127186628034238e-23,0
0,1.0406102561881966e-08,0
0,1.2782893623134523e-08,0
0,2.317285686973919e-26,0
0,3.6130209495404484e-19,0
0,6.654765574020124e-12,0
0,3.1137492419517944e-15,0
0,1.6518410791972476e-16,0
0,6.314907012145411e-14,0
0,7.562020554212308e-17,0
0,8.243006491668869e-19,0
0,2.1510256647297235e-05,0
0,4.869749250831192e-14,0
0,3.77596415567939e-12,0
0,1.849172803195939e-12,0
0,6.532383648355702e-09,0
0,9.125339960455234e-20,0
0,1.9117936858882548e-14,0
0,2.805441942174176e-19,0
0,4.893398755895589e-19,0
0,3.169687639511984e-15,0
0,2.4030548779518877e-15,0
0,1.949282905741805e-20,0
0,8.936651209274666e-17,0
0,2.788035561204655e-13,0
0,3.443875087478253e-20,0
0,0.0031355819746807815,0
0,1.6956882117167153e-11,0
0,1.8829397860926293e-08,0
0,7.513138236212897e-17,0
0,4.4877935751582866e-14,0
0,8.121370947760619e-22,0
0,1.571868218834915e-14,0
0,1.4168065610341823e-20,0
0,1.7687177848245383e-17,0
